,word,idf_weights
1709,boater,14.115346818829675
1710,boathouse,13.604521195063684
1711,boating,12.380745763441569
1712,boatload,14.520811926937839
1713,bob,10.513478741705368
1714,boba,14.520811926937839
1715,bobble,14.115346818829675
1716,bobblehead,13.827664746377895
1717,bobby,13.13451756581795
1718,bobbys,14.520811926937839
1719,bobcat,13.827664746377895
1720,bobo,14.115346818829675
1721,bobs,14.520811926937839
1722,bobsle,14.520811926937839
1723,bobsled,14.520811926937839
1724,boch,14.520811926937839
1725,boco,14.115346818829675
1726,bod,14.115346818829675
1727,bodied,13.827664746377895
1728,body,10.52261122526864
1729,bodybuilder,14.115346818829675
1730,bodyguard,14.520811926937839
1731,boe,14.520811926937839
1732,boes,14.520811926937839
1733,bog,14.520811926937839
1734,bogge,14.520811926937839
1735,boho,14.520811926937839
1736,boi,14.520811926937839
1737,boil,12.169436669774361
1738,boiler,14.520811926937839
1739,boingo,14.520811926937839
1740,boisterous,14.520811926937839
1741,boks,14.520811926937839
1742,bolaji,14.115346818829675
1743,bold,13.016734530161566
1744,bolivia,13.604521195063684
1745,bollywood,12.649009750036248
1746,bologna,14.520811926937839
1747,bolt,13.827664746377895
1748,boma,14.520811926937839
1749,bomb,12.169436669774361
1750,bomber,14.520811926937839
1751,bon,12.649009750036248
1752,bond,12.505908906395575
1753,bonding,13.604521195063684
1754,bone,11.630440169041675
1755,bonfire,14.115346818829675
1756,bong,14.520811926937839
1757,bongo,13.827664746377895
1758,bonham,14.520811926937839
1759,bonjour,12.729052457709784
1760,bonkers,14.520811926937839
1761,bonnet,14.520811926937839
1762,bonnie,13.42219963826973
1763,bonny,14.520811926937839
1764,bonus,12.12291665413947
1765,boo,12.729052457709784
1766,boob,14.520811926937839
1767,boobs,14.520811926937839
1768,booger,14.520811926937839
1769,boogie,13.827664746377895
1770,boohoo,14.520811926937839
1771,book,7.926398467188061
1772,bookcase,14.520811926937839
1773,bookclub,14.520811926937839
1774,bookkeepe,13.016734530161566
1775,bookkeeper,13.827664746377895
1776,bookkeeping,13.42219963826973
1777,books,12.911374014503739
1778,bookshelf,14.115346818829675
1779,bookstore,11.748223204698059
1780,bookworm,12.816063834699415
1781,boom,13.604521195063684
1782,boomer,12.729052457709784
1783,boonie,14.115346818829675
1784,booo,14.520811926937839
1785,boop,14.115346818829675
1786,boosie,14.115346818829675
1787,boost,13.268048958442472
1788,boot,10.77130785100747
1789,booth,14.520811926937839
1790,bootie,13.827664746377895
1791,bootleg,14.520811926937839
1792,bootstrappe,14.115346818829675
1793,booze,13.268048958442472
1794,boozer,14.520811926937839
1795,bop,14.115346818829675
1796,bopp,14.115346818829675
1797,bora,13.016734530161566
1798,borchst,14.520811926937839
1799,border,11.846663277511311
1800,borderline,13.268048958442472
1801,bore,9.982850490643198
1802,borealis,14.115346818829675
1803,bored,11.039571837602148
1804,boredom,14.520811926937839
1805,boring,10.049173133574271
1806,borne,14.520811926937839
1807,borning,14.115346818829675
1808,borodin,14.115346818829675
1809,borrow,12.649009750036248
1810,bos,14.115346818829675
1811,bosh,14.520811926937839
1812,bosoton,14.115346818829675
1813,boss,10.649610916029948
1814,bossy,14.520811926937839
1815,boston,8.924243536588786
1816,bostone,14.115346818829675
1817,bostonian,14.115346818829675
1818,bot,13.016734530161566
1819,botanical,14.520811926937839
1820,botanist,14.520811926937839
1821,botany,14.520811926937839
1822,botched,14.520811926937839
1823,both,8.873599803770032
1824,bother,11.22497506093351
1825,bothersome,14.520811926937839
1826,botos,14.520811926937839
1827,botox,12.911374014503739
1828,bottle,12.505908906395575
1829,bottled,14.115346818829675
1830,bottom,13.604521195063684
1831,bou,14.520811926937839
1832,bough,14.520811926937839
1833,boulder,14.115346818829675
1834,bouldere,14.520811926937839
1835,bouldering,14.520811926937839
1836,bounce,12.729052457709784
1837,bouncer,13.016734530161566
1838,bound,13.827664746377895
1839,bounder,14.520811926937839
1840,bounty,14.520811926937839
1841,bouquet,13.827664746377895
1842,bourbon,13.604521195063684
1843,bourdain,14.520811926937839
1844,bout,11.055076024138113
1845,boutique,13.13451756581795
1846,bow,11.60304119485356
1847,bowie,12.380745763441569
1848,bowl,10.819509952825346
1849,bowler,14.115346818829675
1850,bowling,12.078464891568634
1851,box,11.00926648810682
1852,boxer,11.407296617727464
1853,boxing,12.649009750036248
1854,boy,9.040173003595848
1855,boyfriend,9.622972126986928
1856,boyish,14.520811926937839
1857,boylston,13.604521195063684
1858,boys,13.827664746377895
1859,bozoo,14.520811926937839
1860,bp,14.520811926937839
1861,bpd,14.115346818829675
1862,bra,14.520811926937839
1863,brace,11.550397461368139
1864,bracelet,14.520811926937839
1865,braces,14.520811926937839
1866,bracket,14.115346818829675
1867,brad,13.42219963826973
1868,bradbury,14.520811926937839
1869,bradley,14.115346818829675
1870,brady,13.604521195063684
1871,brag,12.169436669774361
1872,bragg,14.520811926937839
1873,brah,12.911374014503739
1874,braid,13.016734530161566
1875,braille,14.520811926937839
1876,brain,10.95127923045647
1877,brained,14.520811926937839
1878,brainer,14.115346818829675
1879,brainstorm,13.604521195063684
1880,braintree,13.604521195063684
1881,brainwash,14.520811926937839
1882,brainwashed,14.520811926937839
1883,brake,14.115346818829675
1884,branch,12.218226833943794
1885,brand,11.00926648810682
1886,brandon,13.604521195063684
1887,brass,13.827664746377895
1888,brat,11.846663277511311
1889,bratty,14.520811926937839
1890,braun,14.520811926937839
1891,brava,14.520811926937839
1892,brave,11.995083282629585
1893,braw,14.115346818829675
1894,brawjetta,14.520811926937839
1895,brawn,14.520811926937839
1896,braz,14.520811926937839
1897,brazil,12.32358734960162
1898,brazilian,12.649009750036248
1899,brazilians,14.115346818829675
1900,brb,13.604521195063684
1901,bre,14.520811926937839
1902,bread,10.68135961434453
1903,breaded,14.520811926937839
1904,breadfast,14.520811926937839
1905,breadstick,14.520811926937839
1906,breadth,13.604521195063684
1907,break,8.967852342016222
1908,breakdance,14.520811926937839
1909,breaker,14.520811926937839
1910,breakfast,10.279485174367093
1911,breakup,13.604521195063684
1912,breast,12.32358734960162
1913,breath,12.32358734960162
1914,breathe,12.269520128331344
1915,breather,14.520811926937839
1916,breathing,13.827664746377895
1917,breathtake,13.42219963826973
1918,breathtaking,14.520811926937839
1919,breed,11.039571837602148
1920,breeder,13.42219963826973
1921,breeding,14.520811926937839
1922,breeze,12.574901777882527
1923,breezy,13.268048958442472
1924,breligs,14.520811926937839
1925,brenda,14.520811926937839
1926,brenden,14.520811926937839
1927,brent,14.520811926937839
1928,bret,13.827664746377895
1929,brett,13.604521195063684
1930,brew,11.955862569476302
1931,brewer,14.520811926937839
1932,brewery,12.169436669774361
1933,brewing,13.268048958442472
1934,brian,13.827664746377895
1935,brianna,14.115346818829675
1936,briar,14.520811926937839
1937,bribe,14.115346818829675
1938,bribery,14.520811926937839
1939,brick,13.827664746377895
1940,bricklayer,14.115346818829675
1941,bridal,14.115346818829675
1942,bride,13.42219963826973
1943,bridge,12.441370385258004
1944,bridgewater,13.42219963826973
1945,brief,12.911374014503739
1946,briefly,12.911374014503739
1947,brigade,14.520811926937839
1948,brigham,14.520811926937839
1949,bright,11.407296617727464
1950,brighten,13.827664746377895
1951,brighton,13.268048958442472
1952,brilliance,14.520811926937839
1953,brilliant,13.268048958442472
1954,brindle,14.520811926937839
1955,brine,14.520811926937839
1956,bring,9.402818114521084
1957,bringd,14.115346818829675
1958,brisket,13.13451756581795
1959,briskly,14.520811926937839
1960,bristle,14.115346818829675
1961,brit,13.604521195063684
1962,britain,13.827664746377895
1963,britche,14.520811926937839
1964,brith,14.115346818829675
1965,brither,14.520811926937839
1966,british,11.717451546031304
1967,britney,11.687598582881623
1968,brittany,13.827664746377895
1969,brittle,14.520811926937839
1970,brittney,13.827664746377895
1971,bro,11.243667193945663
1972,broad,12.649009750036248
1973,broaden,13.827664746377895
1974,broadway,11.687598582881623
1975,brocade,14.520811926937839
1976,broccoli,11.429769473579524
1977,brochure,14.520811926937839
1978,brody,14.115346818829675
1979,broil,14.520811926937839
1980,brok,14.520811926937839
1981,broke,12.169436669774361
1982,brokem,14.520811926937839
1983,broken,12.32358734960162
1984,broker,13.827664746377895
1985,bromance,14.520811926937839
1986,bronchial,14.520811926937839
1987,bronco,14.520811926937839
1988,broncos,13.604521195063684
1989,brontosaurus,14.520811926937839
1990,bronx,13.13451756581795
1991,bronze,13.827664746377895
1992,brookilne,14.115346818829675
1993,brookings,13.604521195063684
1994,brookline,13.268048958442472
1995,brooklyn,13.42219963826973
1996,brooks,13.42219963826973
1997,broom,13.827664746377895
1998,bros,13.604521195063684
1999,brotha,14.520811926937839
2000,brother,8.544461017639906
2001,brothers,14.520811926937839
2002,brough,13.827664746377895
2003,brow,14.520811926937839
2004,brown,9.815796405980032
2005,brownie,11.103085243324474
2006,brownies,14.520811926937839
2007,brownish,14.115346818829675
2008,browns,13.42219963826973
2009,browse,12.380745763441569
2010,browser,13.604521195063684
2011,brrr,14.115346818829675
2012,bruce,13.42219963826973
2013,bruges,14.115346818829675
2014,bruh,14.520811926937839
2015,bruins,13.42219963826973
2016,bruise,14.520811926937839
2017,brujeria,14.115346818829675
2018,brulee,14.520811926937839
2019,brunch,11.630440169041675
2020,brunette,12.911374014503739
2021,bruno,11.60304119485356
2022,brush,12.035905277149839
2023,brussel,14.115346818829675
2024,brussels,14.115346818829675
2025,brutal,12.12291665413947
2026,brutally,14.520811926937839
2027,brute,13.827664746377895
2028,brutus,14.520811926937839
2029,bryan,13.13451756581795
2030,bryant,14.115346818829675
2031,bryson,14.520811926937839
2032,bs,12.729052457709784
2033,bsg,14.520811926937839
2034,bsn,13.827664746377895
2035,bso,14.520811926937839
2036,bt,14.115346818829675
2037,btw,11.342758096589893
2038,btx,14.520811926937839
2039,bu,11.188607416762636
2040,bubba,13.827664746377895
2041,bubble,11.81276172583563
2042,bubblegum,12.218226833943794
2043,bubbly,13.604521195063684
2044,buck,11.81276172583563
2045,bucket,11.918122241493455
2046,buckingham,14.520811926937839
2047,bucks,14.520811926937839
2048,bucky,14.520811926937839
2049,bucs,14.520811926937839
2050,bucur,14.520811926937839
2051,bud,11.81276172583563
2052,buddhism,13.827664746377895
2053,buddhist,12.505908906395575
2054,buddhists,14.115346818829675
2055,budding,14.520811926937839
2056,buddist,14.520811926937839
2057,buddy,11.00926648810682
2058,budget,12.269520128331344
2059,budgeting,14.520811926937839
2060,budha,14.520811926937839
2061,budweiser,13.13451756581795
2062,bueno,13.604521195063684
2063,buenos,13.604521195063684
2064,buesiness,14.115346818829675
2065,buff,12.12291665413947
2066,buffalo,12.12291665413947
2067,buffet,14.520811926937839
2068,bug,10.93729298848173
2069,bugatti,14.520811926937839
2070,bugger,14.520811926937839
2071,buggin,14.115346818829675
2072,buggy,13.827664746377895
2073,bugle,14.115346818829675
2074,buick,14.520811926937839
2075,build,9.951268918592898
2076,builder,13.016734530161566
2077,building,11.024304365471359
2078,built,14.520811926937839
2079,buisness,13.827664746377895
2080,bulb,14.520811926937839
2081,bulgaria,14.115346818829675
2082,bulgarian,14.115346818829675
2083,bulger,13.827664746377895
2084,bulgers,14.520811926937839
2085,bulk,13.604521195063684
2086,bull,11.055076024138113
2087,bulldog,11.476289489214416
2088,bulldogs,13.604521195063684
2089,bullet,13.604521195063684
2090,bulletin,13.827664746377895
2091,bullfrog,14.520811926937839
2092,bullock,13.604521195063684
2093,bullpen,14.520811926937839
2094,bulls,14.115346818829675
2095,bullshit,13.827664746377895
2096,bully,12.169436669774361
2097,bulma,14.520811926937839
2098,bum,12.169436669774361
2099,bumble,13.827664746377895
2100,bumblebee,14.520811926937839
2101,bumkin,14.520811926937839
2102,bummed,12.816063834699415
2103,bummer,10.95127923045647
2104,bump,13.016734530161566
2105,bumpkin,14.520811926937839
2106,bun,13.604521195063684
2107,buna,14.520811926937839
2108,bunch,10.736622293019579
2109,bunche,13.42219963826973
2110,bundle,13.827664746377895
2111,bundt,14.520811926937839
2112,bungee,13.827664746377895
2113,bunion,14.115346818829675
2114,bunk,14.520811926937839
2115,bunker,14.115346818829675
2116,bunny,11.550397461368139
2117,bur,14.115346818829675
2118,burako,14.115346818829675
2119,burb,14.520811926937839
2120,burbank,14.115346818829675
2121,burberry,14.115346818829675
2122,burden,13.13451756581795
2123,burgee,14.520811926937839
2124,burgees,14.520811926937839
2125,burger,10.559998757340262
2126,burgundy,14.520811926937839
2127,burkley,14.520811926937839
2128,burlesque,14.115346818829675
2129,burlington,13.13451756581795
2130,burly,14.115346818829675
2131,burmese,14.520811926937839
2132,burn,11.119614545275684
2133,burner,14.520811926937839
2134,burnham,14.520811926937839
2135,burp,14.520811926937839
2136,burress,14.520811926937839
2137,burrie,14.520811926937839
2138,burrito,11.153516096951366
2139,burst,14.520811926937839
2140,burt,13.604521195063684
2141,bury,12.729052457709784
2142,bus,10.692170530448745
2143,bush,13.604521195063684
2144,bushy,14.520811926937839
2145,business,8.825397701952156
2146,businessman,13.42219963826973
2147,businesswoman,14.520811926937839
2148,buss,14.520811926937839
2149,bust,13.016734530161566
2150,busted,13.827664746377895
2151,bustello,14.520811926937839
2152,buster,13.827664746377895
2153,bustle,14.520811926937839
2154,busty,14.520811926937839
2155,busy,8.608661186549583
2156,but,6.016501361352616
2157,butcher,12.649009750036248
2158,butler,14.520811926937839
2159,butt,12.441370385258004
2160,butta,14.520811926937839
2161,butter,11.119614545275684
2162,buttercup,14.520811926937839
2163,butterfly,11.918122241493455
2164,buttery,14.520811926937839
2165,button,12.169436669774361
2166,buuren,14.520811926937839
2167,buuuuut,14.115346818829675
2168,buy,8.802140839787889
2169,buyer,13.827664746377895
2170,buying,13.827664746377895
2171,buzz,13.604521195063684
2172,bwhybi,14.520811926937839
2173,by,8.188420792859265
2174,byatt,13.604521195063684
2175,bye,10.965463865448426
2176,byebye,14.520811926937839
2177,byee,14.115346818829675
2178,bypass,14.520811926937839
2179,byu,13.42219963826973
2180,byut,14.115346818829675
2181,ca,9.143221379495294
2182,cab,11.881754597322582
2183,cabbage,13.827664746377895
2184,cabin,11.525079653383848
2185,cabinet,12.816063834699415
2186,cabinetry,14.520811926937839
2187,cable,11.748223204698059
2188,cabn,14.115346818829675
2189,cabot,13.268048958442472
2190,cactus,14.115346818829675
2191,caddyshack,14.520811926937839
2192,cadet,14.115346818829675
2193,cadillac,14.520811926937839
2194,cado,14.520811926937839
2195,caesar,14.115346818829675
2196,cafe,11.243667193945663
2197,cafepress,13.13451756581795
2198,cafeteria,13.016734530161566
2199,caffeinated,14.520811926937839
2200,caffeine,12.078464891568634
2201,caffinator,14.520811926937839
2202,café,14.520811926937839
2203,cage,13.13451756581795
2204,cahuteeee,14.520811926937839
2205,caicos,14.115346818829675
2206,cailn,14.520811926937839
2207,cain,14.115346818829675
2208,cairns,14.520811926937839
2209,cajun,13.604521195063684
2210,cajuns,14.520811926937839
2211,cak,14.520811926937839
2212,cake,9.292380687853969
2213,cakes,14.115346818829675
2214,cal,12.911374014503739
2215,calc,13.604521195063684
2216,calcium,14.520811926937839
2217,calculate,13.604521195063684
2218,calculator,14.115346818829675
2219,calculus,13.016734530161566
2220,calden,13.42219963826973
2221,calendar,14.115346818829675
2222,calf,13.268048958442472
2223,calgary,14.520811926937839
2224,calgon,13.604521195063684
2225,cali,10.531827880373566
2226,calico,13.604521195063684
2227,calie,14.520811926937839
2228,california,9.36175662772331
2229,californiaaaa,14.520811926937839
2230,californian,14.115346818829675
2231,californias,14.520811926937839
2232,californina,14.520811926937839
2233,call,8.878904855999725
2234,caller,14.520811926937839
2235,calligraphy,14.520811926937839
2236,calling,13.604521195063684
2237,calm,11.055076024138113
2238,calming,12.574901777882527
2239,calmly,14.520811926937839
2240,calorie,12.32358734960162
2241,caltech,14.115346818829675
2242,calvin,13.827664746377895
2243,caly,14.115346818829675
2244,calzone,13.827664746377895
2245,cam,13.268048958442472
2246,camaro,13.604521195063684
2247,camauro,14.520811926937839
2248,cambodian,14.115346818829675
2249,cambridge,10.29397818166966
2250,cambridhe,14.115346818829675
2251,cambrige,14.115346818829675
2252,camcorder,13.827664746377895
2253,camel,13.827664746377895
2254,cameo,13.604521195063684
2255,camera,11.206625922265314
2256,camerawoman,14.520811926937839
2257,cameron,14.520811926937839
2258,camo,14.520811926937839
2259,camp,10.308684329059355
2260,campaign,13.268048958442472
2261,camper,12.729052457709784
2262,campfire,13.827664746377895
2263,camping,10.994451402321678
2264,campsite,13.827664746377895
2265,campus,10.361928843578168
2266,camry,13.268048958442472
2267,can,6.633040225201003
2268,canaan,14.115346818829675
2269,canada,9.725021381341099
2270,canaday,13.268048958442472
2271,canadian,11.429769473579524
2272,canadians,13.268048958442472
2273,canai,13.604521195063684
2274,canal,14.115346818829675
2275,canary,14.520811926937839
2276,cancel,13.13451756581795
2277,cancer,10.714149437167519
2278,cancun,13.13451756581795
2279,canda,14.520811926937839
2280,candid,14.115346818829675
2281,candidate,13.604521195063684
2282,candle,11.429769473579524
2283,candlelight,14.520811926937839
2284,candlelit,14.520811926937839
2285,candy,10.09596529508103
2286,cane,12.729052457709784
2287,canelo,14.520811926937839
2288,canine,13.016734530161566
2289,cann,14.520811926937839
2290,cannabis,14.520811926937839
2291,canned,13.42219963826973
2292,cannery,14.520811926937839
2293,cannibal,13.268048958442472
2294,canning,13.42219963826973
2295,cannoli,14.115346818829675
2296,cannon,13.827664746377895
2297,canoe,13.13451756581795
2298,canoeing,14.520811926937839
2299,cantina,13.604521195063684
2300,canton,14.115346818829675
2301,cantonese,14.520811926937839
2302,canvas,14.115346818829675
2303,canvass,14.520811926937839
2304,cany,14.115346818829675
2305,canyon,13.268048958442472
2306,canyoning,14.115346818829675
2307,cap,12.574901777882527
2308,capable,13.604521195063684
2309,capacity,13.268048958442472
2310,capchas,14.520811926937839
2311,cape,11.086824722452693
2312,capetown,14.115346818829675
2313,capital,13.42219963826973
2314,capitalist,14.520811926937839
2315,capitalize,14.115346818829675
2316,cappadocia,14.115346818829675
2317,cappdocchia,14.115346818829675
2318,cappella,14.115346818829675
2319,cappuccino,12.649009750036248
2320,caprice,14.520811926937839
2321,captain,12.574901777882527
2322,captcha,13.827664746377895
2323,captians,14.115346818829675
2324,caption,14.520811926937839
2325,captivating,14.520811926937839
2326,captive,14.520811926937839
2327,captor,14.520811926937839
2328,capture,13.42219963826973
2329,car,7.927767392795403
2330,caracter,14.520811926937839
2331,caramba,14.520811926937839
2332,caramel,12.269520128331344
2333,caravan,14.520811926937839
2334,carb,11.687598582881623
2335,carbo,14.520811926937839
2336,carbohydrate,14.520811926937839
2337,carbon,13.604521195063684
2338,carbonara,13.604521195063684
2339,carbonation,14.520811926937839
2340,carbs,12.649009750036248
2341,carcinogenic,14.115346818829675
2342,carcinoma,14.520811926937839
2343,card,10.1263627722654
2344,cardboard,14.115346818829675
2345,cardiff,13.827664746377895
2346,cardigan,12.169436669774361
2347,cardinal,13.604521195063684
2348,cardinals,14.520811926937839
2349,cardio,12.729052457709784
2350,cardiology,14.520811926937839
2351,cards,14.520811926937839
2352,care,8.85093100395732
2353,career,9.680569618770264
2354,careerwise,14.520811926937839
2355,carefree,12.911374014503739
2356,careful,11.00926648810682
2357,carefull,14.520811926937839
2358,caretaking,14.520811926937839
2359,cargo,14.520811926937839
2360,caribbean,12.729052457709784
2361,caring,13.604521195063684
2362,carl,12.505908906395575
2363,carla,13.827664746377895
2364,carlin,14.520811926937839
2365,carloina,14.520811926937839
2366,carlos,13.827664746377895
2367,carmel,13.827664746377895
2368,carmen,14.520811926937839
2369,carminvore,14.520811926937839
2370,carnation,14.115346818829675
2371,carne,14.520811926937839
2372,carnie,14.520811926937839
2373,carniferous,14.115346818829675
2374,carnival,13.42219963826973
2375,carnivore,12.729052457709784
2376,carnivorous,14.115346818829675
2377,carny,14.520811926937839
2378,carol,13.13451756581795
2379,carolina,11.039571837602148
2380,carolinas,14.520811926937839
2381,caroline,14.520811926937839
2382,caroling,14.115346818829675
2383,carolyn,14.115346818829675
2384,carp,13.268048958442472
2385,carpal,14.520811926937839
2386,carpe,13.604521195063684
2387,carpenter,12.269520128331344
2388,carpet,13.827664746377895
2389,carping,14.520811926937839
2390,carpool,14.520811926937839
2391,carreer,13.604521195063684
2392,carrer,14.520811926937839
2393,carrey,14.115346818829675
2394,carribbean,14.115346818829675
2395,carribeam,14.115346818829675
2396,carribean,12.441370385258004
2397,carrie,13.604521195063684
2398,carrier,14.520811926937839
2399,carrot,11.188607416762636
2400,carry,11.30193610206964
2401,cars,14.520811926937839
2402,carsalesman,14.520811926937839
2403,carson,13.604521195063684
2404,cart,12.078464891568634
2405,carte,14.520811926937839
2406,cartel,13.827664746377895
2407,carter,13.268048958442472
2408,cartographer,12.911374014503739
2409,cartography,14.115346818829675
2410,carton,14.520811926937839
2411,cartoon,10.504428906185451
2412,cartoonist,14.115346818829675
2413,cartridge,14.520811926937839
2414,cartwheel,13.604521195063684
2415,carve,13.268048958442472
2416,carver,14.520811926937839
2417,carving,14.115346818829675
2418,carz,14.115346818829675
2419,cas,14.520811926937839
2420,casa,14.520811926937839
2421,casablanca,14.520811926937839
2422,cascade,14.520811926937839
2423,case,11.024304365471359
2424,casey,14.520811926937839
2425,cash,10.979852602900525
2426,casher,14.520811926937839
2427,cashew,14.520811926937839
2428,cashier,11.30193610206964
2429,cashless,14.520811926937839
2430,cashtress,14.520811926937839
2431,casino,10.486571288785445
2432,cask,14.115346818829675
2433,cassandra,13.268048958442472
2434,casserole,13.268048958442472
2435,cassie,14.520811926937839
2436,cast,12.911374014503739
2437,casting,14.520811926937839
2438,castle,12.911374014503739
2439,casual,12.218226833943794
2440,casually,13.604521195063684
2441,cat,7.6834791122522486
2442,catacomb,14.520811926937839
2443,catalina,14.115346818829675
2444,catalog,13.827664746377895
2445,cataloging,14.520811926937839
2446,catalogue,13.827664746377895
2447,catan,12.816063834699415
2448,catch,9.77154139697599
2449,catching,14.115346818829675
2450,catchy,14.520811926937839
2451,cate,14.115346818829675
2452,categorize,13.827664746377895
2453,category,13.016734530161566
2454,cater,13.42219963826973
2455,caterer,13.827664746377895
2456,catering,14.115346818829675
2457,caterpillar,14.520811926937839
2458,cateye,14.520811926937839
2459,catfish,13.42219963826973
2460,catfishing,14.520811926937839
2461,cathartic,14.115346818829675
2462,catholic,11.60304119485356
2463,catholicism,14.520811926937839
2464,cati,14.520811926937839
2465,catnip,14.115346818829675
2466,catograpgher,14.520811926937839
2467,cats,12.441370385258004
2468,catskill,14.520811926937839
2469,cattle,11.881754597322582
2470,catwoman,14.520811926937839
2471,caucasian,13.604521195063684
2472,cauliflower,12.911374014503739
2473,cause,10.060667513000006
2474,cautious,14.520811926937839
2475,cavalier,14.520811926937839
2476,cavaliers,13.827664746377895
2477,cave,12.505908906395575
2478,caveat,14.520811926937839
2479,cavern,14.115346818829675
2480,cavite,14.520811926937839
2481,cavity,14.520811926937839
2482,cavs,13.016734530161566
2483,cay,14.520811926937839
2484,cayden,12.816063834699415
2485,cayman,14.115346818829675
2486,caymans,14.520811926937839
2487,cb,14.115346818829675
2488,cbs,14.520811926937839
2489,ccr,14.115346818829675
2490,ccs,14.115346818829675
2491,cd,11.918122241493455
2492,ce,13.827664746377895
2493,ceasar,14.520811926937839
2494,cedar,13.827664746377895
2495,cedric,14.115346818829675
2496,ceiling,13.604521195063684
2497,celeb,13.42219963826973
2498,celebrate,11.342758096589893
2499,celebration,12.32358734960162
2500,celebrity,11.717451546031304
2501,celery,13.604521195063684
2502,celica,14.115346818829675
2503,celine,14.115346818829675
2504,cell,11.322138809387159
2505,cello,12.035905277149839
2506,cellphone,13.42219963826973
2507,cellular,14.115346818829675
2508,celtic,13.827664746377895
2509,celtics,12.380745763441569
2510,cement,14.520811926937839
2511,cemetery,12.649009750036248
2512,cent,12.649009750036248
2513,cental,14.115346818829675
2514,center,11.039571837602148
2515,centered,14.520811926937839
2516,centimeter,14.520811926937839
2517,central,11.385317711008689
2518,centre,14.520811926937839
2519,century,11.748223204698059
2520,ceo,12.729052457709784
2521,ceramic,13.604521195063684
2522,cereal,12.574901777882527
2523,cerebral,14.115346818829675
2524,ceremony,14.115346818829675
2525,cerrone,14.520811926937839
2526,cersei,14.115346818829675
2527,certain,11.342758096589893
2528,certainly,11.055076024138113
2529,certainty,14.115346818829675
2530,certificate,14.520811926937839
2531,certification,13.604521195063684
2532,certify,13.604521195063684
2533,cerys,14.520811926937839
2534,cetera,14.115346818829675
2535,cf,14.520811926937839
2536,cfa,14.520811926937839
2537,cha,13.827664746377895
2538,chace,13.827664746377895
2539,chad,13.13451756581795
2540,chafe,14.520811926937839
2541,chai,12.32358734960162
2542,chain,12.269520128331344
2543,chains,14.520811926937839
2544,chainsaw,13.827664746377895
2545,chainsmoker,13.016734530161566
2546,chainsmokers,14.520811926937839
2547,chair,11.452758991804222
2548,chakra,14.115346818829675
2549,chalk,13.42219963826973
2550,chalkboard,14.520811926937839
2551,challenge,11.170907839663235
2552,challenger,13.827664746377895
2553,challenging,12.218226833943794
2554,chamber,13.268048958442472
2555,champ,12.911374014503739
2556,champagne,14.115346818829675
2557,champion,12.169436669774361
2558,championship,13.13451756581795
2559,champlain,13.604521195063684
2560,champs,14.520811926937839
2561,chan,13.827664746377895
2562,chance,10.084060392574711
2563,chandler,14.520811926937839
2564,chanel,12.269520128331344
2565,change,9.470955919688302
2566,changer,13.604521195063684
2567,changing,14.520811926937839
2568,chanigng,14.115346818829675
2569,channel,10.7480509888432
2570,chant,14.520811926937839
2571,chao,14.115346818829675
2572,chaos,13.827664746377895
2573,chaotic,13.827664746377895
2574,chaplain,14.115346818829675
2575,chapter,13.268048958442472
2576,character,10.28670542234058
2577,characteristic,13.604521195063684
2578,characterize,14.115346818829675
2579,charade,14.520811926937839
2580,charcoal,13.604521195063684
2581,charge,12.505908906395575
2582,charger,13.604521195063684
2583,chari,14.520811926937839
2584,charitable,14.115346818829675
2585,charity,11.500387040793477
2586,charlaine,14.520811926937839
2587,charles,11.322138809387159
2588,charleston,13.604521195063684
2589,charlestown,13.604521195063684
2590,charley,13.604521195063684
2591,charlie,11.136421663592065
2592,charlotte,13.42219963826973
2593,charm,13.268048958442472
2594,charmed,14.520811926937839
2595,charmer,14.520811926937839
2596,charming,13.268048958442472
2597,chart,13.827664746377895
2598,charter,13.604521195063684
2599,chase,11.024304365471359
2600,chaser,14.115346818829675
2601,chasing,14.520811926937839
2602,chat,9.025694984415194
2603,chatin,14.115346818829675
2604,chatonline,14.520811926937839
2605,chatruse,14.520811926937839
2606,chatter,14.520811926937839
2607,chatting,10.559998757340262
2608,chatty,13.827664746377895
2609,chavs,14.520811926937839
2610,cheadle,14.520811926937839
2611,cheap,10.725322737765644
2612,cheapness,14.520811926937839
2613,cheat,11.81276172583563
2614,cheater,13.13451756581795
2615,cheating,13.827664746377895
2616,check,9.597188009831214
2617,checker,12.505908906395575
2618,checkered,14.115346818829675
2619,checkin,14.115346818829675
2620,checkout,14.520811926937839
2621,checkup,14.520811926937839
2622,cheddar,13.42219963826973
2623,cheeeeeese,14.520811926937839
2624,cheek,13.016734530161566
2625,cheep,14.520811926937839
2626,cheer,10.909894014293615
2627,cheering,14.115346818829675
2628,cheerlead,12.911374014503739
2629,cheerleader,11.955862569476302
2630,cheerleading,13.268048958442472
2631,cheery,14.520811926937839
2632,cheese,9.708627571565422
2633,cheeseburger,11.60304119485356
2634,cheesecake,11.476289489214416
2635,cheesy,12.32358734960162
2636,cheetah,12.218226833943794
2637,cheeto,14.520811926937839
2638,cheetos,12.078464891568634
2639,cheezy,14.520811926937839
2640,chef,10.265199217119616
2641,chelsea,12.911374014503739
2642,chemical,13.827664746377895
2643,chemist,13.827664746377895
2644,chemistry,11.995083282629585
2645,chemo,13.42219963826973
2646,cher,13.13451756581795
2647,cherish,12.649009750036248
